Date,Open,High,Low,Close,Volume
2009-11-29,5689.38,5825.87,5519.48,5685.61,528052869
2009-12-06,5691.84,5858.89,5607.82,5817.65,549235007
2009-12-13,5812.11,5812.69,5605.43,5756.29,462984437
2009-12-20,5803.2,5903.43,5752.21,5831.21,612728746
2009-12-27,5841.81,5988.28,5841.69,5957.44,244885797
2010-01-03,5977.99,6026.69,5949.45,5957.43,120682090
2010-01-10,5975.52,6058.02,5961.25,6037.61,588336217
2010-01-17,6057.93,6094.26,5866.84,5875.97,615169256
2010-01-24,5897.63,5988.8,5639.49,5695.32,623195326
2010-01-31,5662.85,5718.81,5540.33,5608.79,795676407
2010-02-07,5587.5,5733.71,5433.02,5434.34,803855787
2010-02-14,5476.47,5592.27,5434.4,5500.39,633454041
2010-02-21,5525.74,5729.58,5498.07,5722.05,534611284
2010-02-28,5741,5743.89,5518.27,5598.46,625922110
2010-03-07,5652.85,5880.25,5641.18,5877.36,531849255
2010-03-14,5891.74,5989.88,5838.17,5945.11,487387837
2010-03-21,5933.63,6041.95,5898.22,5982.43,638996495
2010-03-28,5960.85,6139.5,5910.85,6120.05,576104831
2010-04-04,6150.17,6238.57,6108.23,6235.56,403501442
2010-04-11,6250.01,6265.32,6138.02,6249.7,374618882
2010-04-18,6283.81,6310.76,6162.84,6180.9,636123253
2010-04-25,6158.6,6287.54,6140.38,6259.53,714995385
2010-05-02,6317.13,6341.52,6024.01,6135.7,907514700
2010-05-09,6122.76,6197,5655.18,5715.09,1182999702
2010-05-16,5814.41,6276.8,5805.98,6056.71,930906457
2010-05-23,6029.91,6181.26,5689.18,5829.25,987088585
2010-05-30,5858.45,5980.78,5607.68,5946.18,741666858
2010-06-06,5933.58,6114.58,5833.61,5938.88,488950955
2010-06-13,5876.48,6089.43,5798.76,6047.83,659299129
2010-06-20,6113.46,6256.55,6089.32,6216.98,708390271
2010-06-27,6320.41,6330.81,6039.56,6070.6,491815605
2010-07-04,6097.37,6168.99,5827.25,5834.15,550882554
2010-07-11,5853.75,6078.56,5809.37,6065.24,473126393
2010-07-18,6079.95,6248.07,6018.64,6040.27,541980804
2010-07-25,6034.87,6190.24,5906.04,6166.34,439313310
2010-08-01,6201.02,6253.64,6059.19,6147.97,522964158
2010-08-08,6187.64,6386.97,6182.68,6259.63,531887981
2010-08-15,6326.62,6356.41,6068.82,6110.41,472875409
2010-08-22,6132.78,6229.46,5999.63,6005.16,451574331
2010-08-29,6017.19,6055.23,5837.9,5951.17,480288277
2010-09-05,5973.48,6178.01,5833.51,6134.62,471619284
2010-09-12,6156.29,6233.07,6062.65,6214.77,450152110
2010-09-19,6258.51,6321.2,6185.74,6209.76,641351877
2010-09-26,6231.28,6339.97,6129.44,6298.3,594273201
2010-10-03,6307.87,6339.36,6187.22,6211.34,578390026
2010-10-10,6205,6321.79,6115.87,6291.67,531099407
2010-10-17,6308.43,6512.78,6228.39,6492.3,574774396
2010-10-24,6465.83,6623.94,6461.48,6605.84,450747669
2010-10-31,6645.45,6668.54,6553.25,6601.37,486784344
2010-11-07,6637.09,6775.17,6586.01,6754.2,471597933
2010-11-14,6746.44,6810.86,6617.97,6734.61,566123968
2010-11-21,6705.13,6854.09,6653.57,6843.55,519765567
2010-11-28,6892.02,6901.93,6701.98,6848.98,517777372
2010-12-05,6867.77,6977.91,6655.94,6947.72,611591354
2010-12-12,6970.24,7042.67,6926.57,7006.17,525898201
2010-12-19,7027.58,7044.87,6964.13,6982.45,508710131
2010-12-26,7000.38,7087.84,6992.67,7057.69,245163680
2011-01-02,7055.32,7056.34,6897.22,6914.19,159557132
2011-01-09,6973.39,7047.59,6842.9,6947.84,450563934
2011-01-16,6920.36,7084.07,6835.74,7075.7,616432036
2011-01-23,7072.75,7165,7008.62,7062.42,639326023
2011-01-30,7080.78,7180.15,7000.41,7102.8,563453377
2011-02-06,7094.56,7226.64,7033.09,7216.21,521411147
2011-02-13,7222.05,7390.48,7214.05,7371.2,473150716
2011-02-20,7403.83,7438.42,7364.04,7426.81,526234272
2011-02-27,7412.06,7441.82,7093.91,7185.17,589854866
2011-03-06,7173.59,7356.33,7122.69,7178.9,511060596
2011-03-13,7137.81,7270.81,6963.31,6981.49,618726294
2011-03-20,6896.31,6946.44,6483.39,6664.4,1010382821
2011-03-27,6782.3,6985.25,6720.02,6946.36,603878973
2011-04-03,6931.86,7192.38,6867.42,7179.81,457357548
2011-04-10,7178.59,7242.69,7129.41,7217.02,580571147
2011-04-17,7215.34,7224.74,7089.17,7178.29,759483432
2011-04-24,7165.99,7316.53,6994.56,7295.49,552733035
2011-05-01,7288.77,7514.69,7278.52,7514.46,421965681
2011-05-08,7570.86,7600.41,7291.39,7492.25,787366921
2011-05-15,7461.35,7566.41,7356.76,7403.31,639907555
2011-05-22,7348.12,7415.65,7228.13,7266.82,776996358
2011-05-29,7158.08,7217.24,7071.42,7163.47,1034994759
2011-06-05,7165,7319.69,7021.36,7109.03,817933766
2011-06-12,7095.4,7183.78,6995.4,7069.9,662076959
2011-06-19,7075.91,7231.49,7018.31,7164.05,835049919
2011-06-26,7078.59,7310.1,7063.86,7121.38,663478692
2011-07-03,7101.15,7443.2,7075.19,7419.44,693600216
2011-07-10,7427.14,7523.53,7389.8,7402.73,565435206
2011-07-17,7352.73,7358.5,7001.88,7220.12,948021764
2011-07-24,7162.82,7357.25,7089.09,7326.39,948253541
2011-07-31,7273.6,7382.8,7063.82,7158.77,689734421
2011-08-07,7254.5,7282.01,6152.62,6236.16,1276821115
2011-08-14,6170.69,6272.94,5487.82,5997.74,1781958649
2011-08-21,6075.59,6106.11,5345.36,5480,1143750177
2011-08-28,5412.75,5777.04,5403.58,5537.48,930232140
2011-09-04,5634.06,5869.65,5493.31,5538.33,848647332
2011-09-11,5409.87,5473.68,5150.05,5189.93,1012421327
2011-09-18,5063.59,5655.95,4967.59,5573.51,1394217775
2011-09-25,5447.32,5577.6,4973.92,5196.56,871085426
2011-10-02,5128.56,5704.41,5118.19,5502.02,1001490761
2011-10-09,5311.93,5749.13,5125.44,5675.7,893111793
2011-10-16,5705.4,6037.19,5652.99,5967.2,840655634
2011-10-23,6021.29,6081.41,5747.65,5970.96,820855767
2011-10-30,6014.36,6430.6,5937.58,6346.19,1008135869
2011-11-06,6283.19,6304.84,5762.26,5966.16,1079759918
2011-11-13,5905.93,6087.06,5721.97,6057.03,899826842
2011-11-20,6097.27,6116.07,5769.69,5800.24,748950327
2011-11-27,5767.09,5771.7,5366.5,5492.87,957863101
2011-12-04,5577.19,6169.64,5573,6080.68,919059023
2011-12-11,6137.87,6170.04,5802.36,5986.71,875465240
2011-12-18,5945.19,5952.55,5675.14,5701.78,1032947068
2011-12-25,5651.74,5965.35,5637.53,5878.93,519973337
2012-01-01,5900.7,5924.38,5771.27,5898.35,209618076
2012-01-08,5900.18,6179.03,5900.18,6057.92,560120558
2012-01-15,6061.26,6256.95,5987.75,6143.08,868817600
2012-01-22,6120.4,6431.26,6104.11,6404.39,1067598072
2012-01-29,6387.33,6574.19,6339,6511.98,1034133401
2012-02-05,6454.54,6767.46,6414.33,6766.67,859684422
2012-02-12,6752.03,6838.13,6649.56,6692.96,958488908
2012-02-19,6748.68,6874.53,6651.72,6848.03,787630188
2012-02-26,6892.04,6971.03,6733.59,6864.43,817643037
2012-03-04,6817.46,6967.14,6743.65,6921.37,898256054
2012-03-11,6876.89,6912.42,6612.61,6880.21,929419059
2012-03-18,6868.97,7194.33,6846.9,7157.82,997641808
2012-03-25,7143.93,7154.83,6908.97,6995.62,729204448
2012-04-01,7022.64,7153.68,6841.97,6946.83,697403939
2012-04-08,6973.99,7081.06,6685.8,6775.26,658092152
2012-04-15,6694.72,6761.78,6553.1,6583.9,723835785
2012-04-22,6556.3,6812.84,6548.39,6750.12,841450565
2012-04-29,6666.79,6825.41,6499.07,6801.32,868417514
2012-05-06,6844.1,6875.87,6546,6561.47,612626876
2012-05-13,6515.94,6589.01,6375.79,6579.93,781245012
2012-05-20,6499.79,6520.86,6229.3,6271.22,809053457
2012-05-27,6269.31,6446,6244.02,6339.94,734388115
2012-06-03,6425.1,6441.26,6009.07,6050.29,695910061
2012-06-10,5976.46,6230.22,5914.43,6130.82,672140461
2012-06-17,6255.65,6287.54,6078.22,6229.41,904552143
2012-06-24,6304.77,6427.49,6221.87,6263.25,713831176
2012-07-01,6229.43,6416.28,6096.94,6416.28,887031768
2012-07-08,6405.39,6641.72,6390.55,6410.11,737605285
2012-07-15,6408.64,6557.1,6349.62,6557.1,651787493
2012-07-22,6550.95,6775.74,6511.18,6630.02,662925905
2012-07-29,6561.87,6690.43,6324.53,6689.4,800188733
2012-08-05,6729.19,6876.57,6596.21,6865.66,821015812
2012-08-12,6845.88,6989.15,6845.88,6944.56,684224040
2012-08-19,6935.51,7041.11,6882.03,7040.88,554174914
2012-08-26,7037.02,7105.43,6885.98,6971.07,569448829
2012-09-02,6960.02,7049.48,6871,6970.79,469201161
2012-09-09,6946.61,7248.35,6892.98,7214.5,736094285
2012-09-16,7207.96,7445.97,7186.63,7412.13,983216499
2012-09-23,7390.29,7478.53,7304.25,7451.62,946028116
2012-09-30,7419.65,7440.49,7216.15,7216.15,749831651
2012-10-07,7227.81,7409.78,7225.29,7397.87,604357480
2012-10-14,7340.39,7341.28,7182.31,7232.49,561822171
2012-10-21,7237.4,7447.81,7237.4,7380.64,713900772
2012-10-28,7372.36,7390.1,7120.68,7231.85,570963296
2012-11-04,7205.05,7391.04,7171.96,7363.85,510240172
2012-11-11,7320.98,7434.96,7064.34,7163.5,753555361
2012-11-18,7164.68,7196,6950.53,6950.53,779339465
2012-11-25,7020.23,7311.55,7007.21,7309.13,576252553
2012-12-02,7286.69,7442.6,7266.02,7405.5,523869818
2012-12-09,7427.41,7552.81,7417.67,7517.8,529051835
2012-12-16,7484.95,7626.4,7457.57,7596.47,544025233
2012-12-23,7604.16,7682.9,7564.07,7636.23,655967856
2012-12-30,7652.27,7676.5,7602.89,7612.39,112692651
2013-01-06,7689.46,7789.94,7689.46,7776.37,328096623
2013-01-13,7760.01,7773.69,7683.48,7715.53,788220484
2013-01-20,7737.61,7785.82,7635.88,7702.23,600258410
2013-01-27,7727.77,7860.47,7634.26,7857.97,588994296
2013-02-03,7859.83,7871.79,7765.2,7833.39,632360112
2013-02-10,7822.54,7837.64,7537.29,7652.14,798222364
2013-02-17,7627.72,7734.05,7591.76,7593.51,619156532
2013-02-24,7591.08,7784.64,7567.88,7661.91,663389346
2013-03-03,7731.8,7860.57,7565.78,7708.16,729224365
2013-03-10,7654.67,8014.15,7637.85,7986.47,579354756
2013-03-17,7967.46,8074.47,7934.05,8042.85,1219986645
2013-03-24,7924.04,8030.46,7876.36,7911.35,699195669
2013-03-31,7988.27,8030.76,7757.37,7795.31,547764879
2013-04-07,7806.12,7952.85,7638.85,7658.75,510210850
2013-04-14,7669.04,7885.45,7615.81,7744.77,613000103
2013-04-21,7740.54,7773.11,7418.84,7459.96,737508600
2013-04-28,7516.06,7840.47,7442.36,7814.76,628838933
2013-05-05,7834.02,8127.72,7823.24,8122.29,476390692
2013-05-12,8119.22,8358.23,8103.27,8278.59,430430204
2013-05-19,8281.95,8408.57,8217.15,8398,637216786
2013-05-26,8434.97,8553.74,8262.64,8305.32,566373603
2013-06-02,8346.6,8519.6,8293.96,8348.84,479206495
2013-06-09,8291.49,8395.56,8034.55,8254.68,458162085
2013-06-16,8246.04,8355.33,7968.13,8127.96,424571137
2013-06-23,8170.75,8285.9,7789.24,7789.24,602751056
2013-06-30,7776.88,8037.68,7656.86,7959.22,458486582
2013-07-07,8000.02,8031.71,7730.37,7806,545079029
2013-07-14,7865.92,8244.13,7848.14,8212.77,407499357
2013-07-21,8237.92,8337.09,8137.53,8331.57,407472438
2013-07-28,8343.28,8415.33,8217.26,8244.91,413783179
2013-08-04,8307.12,8431.67,8213.36,8406.94,487436395
2013-08-11,8416.11,8435.49,8234.99,8338.31,498602594
2013-08-18,8341.96,8444.52,8238.86,8391.94,416206048
2013-08-25,8395.02,8438.42,8246.19,8416.99,358591562
2013-09-01,8424.07,8437.36,8094.22,8103.15,403430661
2013-09-08,8224.34,8289.35,8095.91,8275.67,461241853
2013-09-15,8275.01,8516.98,8246.77,8509.42,486430087
2013-09-22,8599.65,8767.97,8578.01,8675.73,615433780
2013-09-29,8682.94,8697.99,8606.83,8661.51,433486483
2013-10-06,8562.85,8691.85,8547.23,8622.97,373958344
2013-10-13,8557.04,8729.33,8504.65,8724.83,440705843
2013-10-20,8688.45,8865.1,8676.03,8865.1,511954492
2013-10-27,8828.47,9010.65,8827.23,8985.74,403180848
2013-11-03,9013.05,9070.17,8950.54,9007.83,344858907
2013-11-10,9035.91,9193.98,8969.63,9078.28,446962064
2013-11-17,9081.58,9188.47,8981.09,9168.69,461576470
2013-11-24,9154.23,9253.22,9117.09,9219.04,385407069
2013-12-01,9258.22,9424.07,9252.73,9405.3,334270341
2013-12-08,9412.95,9424.83,9078,9172.41,445601867
2013-12-15,9218.81,9225.53,8984.99,9006.46,344802373
2013-12-22,9004.62,9412.02,8997.75,9400.18,513619128
2013-12-29,9436.49,9589.39,9427.54,9589.39,99760780
2014-01-05,9586.53,9620.93,9367.99,9435.15,204590085
2014-01-12,9419.44,9549.5,9399.81,9473.24,418788314
2014-01-19,9497.92,9789.89,9381.94,9742.96,529574456
2014-01-26,9713.2,9794.05,9374.08,9392.02,467776465
2014-02-02,9389.17,9537.63,9166.05,9306.48,562865571
2014-02-09,9318.77,9357.58,9071.25,9301.92,527440866
2014-02-16,9331.71,9677.53,9281.58,9662.4,405854461
2014-02-23,9661.8,9695.38,9504.18,9656.95,344834866
2014-03-02,9619.64,9720.33,9497.78,9692.08,415529893
2014-03-09,9553.08,9599,9346.82,9350.75,475009380
2014-03-16,9305.51,9382.98,8913.27,9056.41,519555405
2014-03-23,9047.49,9376.94,9047.49,9342.94,571271814
2014-03-30,9349.52,9587.19,9181.37,9587.19,381490791
2014-04-06,9621.92,9721.5,9543.09,9695.77,367283812
2014-04-13,9585.52,9608.2,9259.43,9315.29,413271437
2014-04-20,9248.86,9417.82,9166.53,9409.71,344171721
2014-04-27,9455.52,9645.06,9367.42,9401.55,298455123
2014-05-04,9454.84,9627.38,9407.65,9556.02,337360200
2014-05-11,9536.38,9622.3,9407.09,9581.45,418813787
2014-05-18,9608.93,9810.29,9577.9,9629.1,507414471
2014-05-25,9607.32,9779.59,9534.56,9768.01,380661742
2014-06-01,9826.91,9970.77,9821.68,9943.27,375816123
2014-06-08,9986.86,10013.69,9866.97,9987.19,419268527
2014-06-15,9994.4,10033.74,9829.09,9912.87,351870628
2014-06-22,9885.97,10050.98,9861.29,9987.24,505343270
2014-06-29,9991.4,9993.02,9749.75,9815.17,370482149
2014-07-06,9833.85,10032.28,9800.08,10009.08,321732780
2014-07-13,9992.13,10015.36,9617.59,9666.34,379118681
2014-07-20,9710.92,9871.58,9655.51,9720.02,392497021
2014-07-27,9711.68,9810.47,9597.62,9644.01,336110201
2014-08-03,9660.71,9704.01,9185.41,9210.08,490650575
2014-08-10,9222.05,9243.23,8903.49,9009.32,465233792
2014-08-17,9106.67,9324.57,9050,9092.6,428911156
2014-08-24,9220.99,9414.39,9195.11,9339.17,322756476
2014-08-31,9456.67,9598.46,9369.4,9470.17,329918077
2014-09-07,9484.53,9774.65,9424.78,9747.02,372347727
2014-09-14,9767.9,9773.7,9617.7,9651.13,291427284
2014-09-21,9603.97,9891.2,9588.65,9799.26,461818982
2014-09-28,9748.53,9812.77,9454.88,9490.55,429224014
2014-10-05,9495.58,9520.97,9195.68,9195.68,373186239
2014-10-12,9341.05,9343.65,8788.21,8788.81,587392381
2014-10-19,8703.85,8872.4,8354.97,8850.27,788925176
2014-10-26,8819.26,9068.12,8644.71,8987.8,526550942
2014-11-02,9080.8,9339.33,8837.66,9326.87,522969616
2014-11-09,9305.73,9467.36,9148.78,9291.83,479617693
2014-11-16,9233.87,9400.9,9170.28,9252.94,403749482
2014-11-23,9162.27,9736.14,9161.6,9732.55,467902438
2014-11-30,9722.31,9992.67,9711.77,9980.85,488117516
2014-12-07,9915.74,10093.03,9835.42,10087.12,480478846
2014-12-14,10060.91,10084.95,9586.22,9594.73,461034226
2014-12-21,9599.82,9901.26,9219.05,9786.96,680318573
2014-12-28,9827.26,9924.01,9826.55,9922.11,109341475
2015-01-04,9914.87,9927.85,9687.26,9764.73,149577991
2015-01-11,9735.65,9860.18,9382.82,9648.5,507115652
2015-01-18,9697.46,10207.97,9622.32,10167.77,631649175
2015-01-25,10231.58,10704.32,10149.77,10649.58,624965789
2015-02-01,10592.97,10810.57,10552.76,10694.32,543110688
2015-02-08,10719.18,10984.69,10678.2,10846.39,499864077
2015-02-15,10765.21,11013.85,10594.32,10963.4,472912419
2015-02-22,10946.88,11081.81,10765.02,11050.64,434366497
2015-03-01,11150.47,11401.66,11069.77,11401.66,419265702
2015-03-08,11408.28,11600.37,11193.3,11550.97,411215241
2015-03-15,11510.35,11903.33,11402.67,11901.61,495788204
2015-03-22,11955.82,12219.05,11787.3,12039.37,622684174
2015-03-29,11984.79,12030.59,11619.72,11868.33,485719990
2015-04-05,11927.14,12119.71,11880.19,11967.39,326736117
2015-04-12,12057.34,12390.75,12017.8,12374.73,304292659
2015-04-19,12357.27,12388.13,11674.59,11688.7,440865199
2015-04-26,11736.4,12079.03,11675.58,11810.85,409374238
2015-05-03,11881.25,12050.71,11331.37,11454.38,490019686
2015-05-10,11506.84,11751.22,11167.55,11709.73,534048374
2015-05-17,11674.52,11702.13,11218.54,11447.03,456676033
2015-05-24,11464.8,11881.81,11378.86,11815.01,382658033
2015-05-31,11841.48,11920.31,11403.82,11413.82,406037668
2015-06-07,11462.97,11515.21,11155.01,11197.15,449886927
2015-06-14,11131.86,11452.94,10864.68,11196.49,485383967
2015-06-21,11053.21,11246.27,10797.85,11040.1,564948264
2015-06-28,11138.71,11635.85,11138.55,11492.43,469329935
2015-07-05,11404.71,11409.81,10897.97,11058.39,535328369
2015-07-12,10825.06,11339.78,10652.79,11315.63,494614749
2015-07-19,11489.17,11787.58,11414.39,11673.42,382812715
2015-07-26,11679.47,11802.37,11334.77,11347.45,331959232
2015-08-02,11287.77,11313.27,11052.86,11308.99,418673022
2015-08-09,11295.5,11669.86,11248.27,11490.83,356869480
2015-08-16,11545.63,11618.3,10892.88,10985.14,426879276
2015-08-23,11044.75,11113.79,10124.52,10124.52,484980284
2015-08-30,9805.72,10382.95,9338.2,10298.53,833646260
2015-09-06,10200.98,10380.36,9928.65,10038.04,546017490
2015-09-13,10148.8,10512.61,10055.14,10123.56,442871407
2015-09-20,10112.9,10336.2,9861.51,9916.16,746211970
2015-09-27,9837.13,10000.62,9362.28,9688.53,666660085
2015-10-04,9633.68,9788.27,9325.05,9553.07,577762641
2015-10-11,9691.65,10146.88,9647.17,10096.6,547997519
2015-10-18,10128.49,10187.09,9890.46,10104.43,497878422
2015-10-25,10084.61,10847.47,10080.19,10794.54,440640067
2015-11-01,10791.18,10886.98,10691.63,10850.14,457428413
2015-11-08,10749.98,11055.45,10744.37,10988.03,466820251
2015-11-15,10993.24,10995.48,10607.46,10708.4,420803824
2015-11-22,10609.14,11164.3,10608.83,11119.83,360955885
2015-11-29,11105.92,11366.37,10869.2,11293.76,388204525
2015-12-06,11268.31,11430.87,10632.77,10752.1,566386801
2015-12-13,10832.42,10992.55,10294.25,10340.06,437149991
2015-12-20,10406.71,10829.62,10122.95,10608.19,596060644
2015-12-27,10607.2,10796.03,10400.61,10727.64,212568268
2016-01-03,10748.37,10860.14,10627.46,10743.01,123923593
2016-01-10,10485.81,10485.91,9810.47,9849.34,521860521
2016-01-17,9814.04,10164.05,9459.09,9545.27,569290796
2016-01-24,9542.6,9837.62,9314.57,9764.88,607559586
2016-01-31,9790.44,9905.08,9563.64,9798.11,534883918
2016-02-07,9823.73,9827.1,9250.84,9286.23,594300919
2016-02-14,9329.87,9337.52,8699.29,8967.51,765200595
2016-02-21,9163.54,9551.87,9079.19,9388.05,595450673
2016-02-28,9481.37,9581.45,9125.19,9513.3,483665393
2016-03-06,9424.93,9899.11,9332.42,9824.17,478478933
